client_id,yearly_income,total_debt,credit_score,num_credit_cards,total_spent,avg_transaction,transaction_count,spending_ratio,debt_ratio
CLTIND04360,787803,317967,660,2,6145.0,2048.3333333333335,3,0.007800173393602208,0.40361232440089717
CLTIND04361,230559,142057,685,1,3054.52,3054.52,1,0.013248322555181104,0.6161416383658846
CLTIND04362,744270,0,650,5,15843.38,3960.845,4,0.021287140419471426,0.0
CLTIND04363,626660,0,761,4,26420.43,3302.55375,8,0.04216070915648039,0.0
CLTIND04364,719433,89901,791,3,6171.280000000001,2057.0933333333337,3,0.008577977379408507,0.1249609067140373
CLTIND04365,671943,0,711,4,17159.13,2859.855,6,0.02553658569253642,0.0
CLTIND04366,656069,199396,629,4,5617.72,2808.86,2,0.008562696911452911,0.3039253493153921
CLTIND04367,2527859,0,695,4,9435.87,2358.9675,4,0.003732751708065996,0.0
CLTIND04369,876915,0,800,4,36526.39,4058.487777777778,9,0.041653284525866245,0.0
CLTIND04370,376913,80205,716,1,10515.199999999999,3505.066666666666,3,0.027898215237999218,0.21279446450507147
CLTIND04371,803513,0,706,3,25219.260000000002,3602.7514285714287,7,0.0313862501291205,0.0
CLTIND04372,878486,0,587,3,1520.6100000000001,760.3050000000001,2,0.001730943919425011,0.0
CLTIND04373,622201,194337,771,4,24629.71,2462.971,10,0.03958481262485917,0.31233797438448346
CLTIND04374,1361247,170536,670,4,6779.22,3389.61,2,0.00498015422623521,0.12527924763103243
CLTIND04375,294136,0,765,3,8284.24,4142.12,2,0.02816465852530802,0.0
CLTIND04376,373260,54826,701,1,949.03,949.03,1,0.002542544071156834,0.14688420939827465
CLTIND04377,567952,194269,550,3,12180.43,4060.1433333333334,3,0.021446231371665212,0.34205179310927686
CLTIND04378,848179,161663,799,2,4193.83,2096.915,2,0.004944510533743467,0.19060009738510386
CLTIND04379,556833,0,806,1,5609.3099999999995,1869.7699999999998,3,0.01007359477617167,0.0
CLTIND04380,1081456,383145,739,2,1409.61,1409.61,1,0.0013034372179728069,0.35428625852554335
CLTIND04381,336162,36171,732,1,7526.29,3763.145,2,0.02238887798144942,0.10759990718760598
CLTIND04382,252210,0,624,3,4960.75,1653.5833333333333,3,0.019669124935569566,0.0
CLTIND04383,601535,245459,741,2,14237.85,2372.975,6,0.02366919630611685,0.4080543941749025
CLTIND04384,477374,292274,823,1,2042.64,2042.64,1,0.0042789091990766154,0.6122537046424815
CLTIND04385,692513,288670,679,5,22682.9,4536.58,5,0.032754475367249423,0.4168441603262321
CLTIND04386,491847,0,731,2,2707.19,1353.595,2,0.005504130349478598,0.0
CLTIND04389,508730,0,691,2,1037.83,1037.83,1,0.0020400408861282015,0.0
CLTIND04390,416389,108883,807,1,3948.8,3948.8,1,0.009483439764258902,0.26149345924123835
CLTIND04391,442628,0,828,2,3934.78,1311.5933333333335,3,0.00888958674101051,0.0
CLTIND04393,835982,0,754,3,20551.56,5137.89,4,0.024583735056496435,0.0
CLTIND04394,561730,224618,575,1,3395.09,1697.545,2,0.006043989105086074,0.39986826411265197
CLTIND04395,1936543,0,729,2,11467.58,3822.5266666666666,3,0.0059216758935897625,0.0
CLTIND04396,550612,260038,621,1,10978.55,2744.6375,4,0.01993881353839001,0.4722708549759177
CLTIND04397,359277,23669,716,1,13398.0,3349.5,4,0.037291560550772804,0.06587953027886562
CLTIND04398,2482480,0,698,4,52591.62,3506.108,15,0.021185113273822952,0.0
CLTIND04399,640843,252046,649,4,15191.79,3797.9475,4,0.02370594669833329,0.3933038201244298
CLTIND04400,905677,0,800,2,4575.99,1525.33,3,0.005052562889418633,0.0
CLTIND04401,713277,124432,856,3,22258.22,2473.1355555555556,9,0.031205576515154702,0.17445115992805038
CLTIND04402,726628,70873,695,3,2360.52,1180.26,2,0.003248594879360553,0.09753684140990988
CLTIND04403,689523,0,833,2,6587.01,6587.01,1,0.009552995331555294,0.0
CLTIND04404,258103,61397,592,1,1644.48,1644.48,1,0.006371409863504105,0.23787790145794507
CLTIND04405,623361,0,713,5,38338.22,5476.888571428572,7,0.06150243598813529,0.0
CLTIND04406,225809,68042,580,1,3228.06,1614.03,2,0.014295532950413845,0.30132545646984843
CLTIND04407,450334,159898,652,2,5898.75,1966.25,3,0.01309861125298112,0.3550653514946684
CLTIND04408,323512,0,777,3,6615.37,3307.685,2,0.020448607779618686,0.0
CLTIND04409,619610,216702,768,3,30218.629999999997,3357.6255555555554,9,0.04877040396378367,0.34973935217314117
CLTIND04410,610992,45273,649,4,26286.64,2920.737777777778,9,0.0430228873700474,0.07409753319192396
CLTIND04411,667337,0,757,2,20766.19,4153.237999999999,5,0.031117995855167627,0.0
CLTIND04412,594063,185748,781,2,12955.560000000001,3238.8900000000003,4,0.021808394059215943,0.31267390832285463
CLTIND04413,347413,51447,789,2,7639.57,1909.8925,4,0.021989879480618167,0.14808599563056074
CLTIND04414,427522,0,741,2,14267.14,2038.162857142857,7,0.03337170952605947,0.0
CLTIND04415,868568,0,673,2,9907.560000000001,4953.780000000001,2,0.011406775289902462,0.0
CLTIND04416,948918,475464,605,4,37344.05,3394.9136363636367,11,0.03935434884784565,0.5010591009971357
CLTIND04417,251273,23520,641,1,4199.42,4199.42,1,0.016712579544957078,0.09360337163165162
CLTIND04418,199547,0,717,1,2342.99,1171.495,2,0.011741544598515638,0.0
CLTIND04419,323266,51307,635,2,4482.25,2241.125,2,0.01386551632401799,0.15871449518353306
CLTIND04420,936110,47379,768,2,5866.47,5866.47,1,0.006266859663928385,0.05061264167672602
CLTIND04421,1036431,0,738,3,24214.47,3026.80875,8,0.023363320857828454,0.0
CLTIND04422,287086,180668,659,1,17543.53,4385.8825,4,0.06110897083104017,0.6293166507597027
CLTIND04424,1503073,0,722,4,26305.16,2922.7955555555554,9,0.01750091978233925,0.0
CLTIND04425,641491,0,683,3,10010.36,2002.0720000000001,5,0.015604833115351581,0.0
CLTIND04426,1173223,0,893,3,3585.38,1792.69,2,0.0030560089599334485,0.0
CLTIND04427,910364,441576,559,3,7003.64,2334.5466666666666,3,0.0076932304001476335,0.4850543299163851
CLTIND04428,289597,88678,667,3,16069.89,2295.6985714285715,7,0.0554905264902606,0.3062117356188082
CLTIND04429,446134,0,751,2,3201.79,3201.79,1,0.007176745103489086,0.0
CLTIND04430,510536,169747,602,2,2943.13,2943.13,1,0.005764784461820519,0.3324878167259508
CLTIND04431,532237,0,874,3,20380.49,4076.0980000000004,5,0.038292133015930874,0.0
CLTIND04432,866451,256259,840,3,15256.0,3051.2,5,0.017607458471396536,0.2957570595452022
CLTIND04433,638945,0,651,4,27511.34,2116.256923076923,13,0.04305744625906768,0.0
CLTIND04434,150000,29565,649,1,14396.970000000001,3599.2425000000003,4,0.0959798,0.1971
CLTIND04439,592614,107388,587,2,11961.22,2990.305,4,0.02018382960915537,0.18121070376332654
CLTIND04440,281252,106214,850,1,3569.46,3569.46,1,0.012691323083924736,0.3776470922873437
CLTIND04441,749266,208858,692,4,32485.239999999998,2030.3274999999999,16,0.04335608448801894,0.27875013680054883
CLTIND04442,768442,0,767,2,5390.79,1796.93,3,0.0070152204070053435,0.0
CLTIND04443,235455,24829,633,1,1442.31,1442.31,1,0.006125629101102121,0.10545114777770699
CLTIND04444,207470,119122,560,1,5027.55,2513.775,2,0.024232660143635225,0.5741649395093267
CLTIND04445,499960,88808,735,2,21973.96,4394.7919999999995,5,0.04395143611488919,0.17763021041683336
CLTIND04446,1465098,0,873,4,15189.6,3797.4,4,0.010367634110482712,0.0
CLTIND04447,1386383,0,677,3,21297.6,3042.5142857142855,7,0.015361988714518281,0.0
CLTIND04448,701100,201268,607,4,17543.62,4385.905,4,0.02502299244045072,0.2870745970617601
CLTIND04449,322664,149931,689,1,6076.38,3038.19,2,0.0188319118339821,0.46466603029777104
CLTIND04450,851257,115457,835,3,21578.809999999998,5394.702499999999,4,0.02534934808171915,0.13563119011062463
CLTIND04451,381135,0,669,2,30358.08,3794.76,8,0.07965177692943445,0.0
CLTIND04452,315483,61122,677,1,20919.57,2988.5099999999998,7,0.06630965852359715,0.19374102566540827
CLTIND04453,150000,0,787,1,2210.15,2210.15,1,0.014734333333333334,0.0
CLTIND04454,531678,102744,772,1,8512.38,2128.095,4,0.016010404793879,0.19324478349677812
CLTIND04455,342643,0,697,2,11959.79,3986.596666666667,3,0.034904521615792536,0.0
CLTIND04457,150000,0,762,1,4837.71,2418.855,2,0.0322514,0.0
CLTIND04460,960421,0,781,3,6111.42,3055.71,2,0.006363271940117927,0.0
CLTIND04461,683853,102143,618,2,13847.529999999999,2307.9216666666666,6,0.020249278719256913,0.14936397149679828
CLTIND04462,423016,136865,800,1,8809.95,2936.65,3,0.020826517200295026,0.32354568148722507
CLTIND04463,700812,0,748,4,12867.39,6433.695,2,0.018360687316997994,0.0
CLTIND04464,278040,16677,823,3,18182.11,2597.444285714286,7,0.06539386419220257,0.05998057833405265
CLTIND04465,522191,224300,673,1,13773.08,4591.026666666667,3,0.026375559900496177,0.42953631908631135
CLTIND04466,805508,154537,717,2,1392.93,696.465,2,0.0017292565685257007,0.1918503602695442
CLTIND04468,382326,0,764,3,5416.52,1805.506666666667,3,0.01416728132536108,0.0
CLTIND04469,493253,196944,794,2,14030.039999999999,4676.679999999999,3,0.028443902013773864,0.39927582802334705
CLTIND04470,444447,65495,740,2,15800.1,2633.35,6,0.035550020587381624,0.14736290266330968
CLTIND04471,1198552,54719,712,3,19951.98,3990.3959999999997,5,0.01664673706272235,0.04565425613573712
CLTIND04472,254746,24179,789,2,18189.06,2273.6325,8,0.0714007678236361,0.09491414978056574
CLTIND04473,344437,0,754,1,2507.94,2507.94,1,0.007281273498491741,0.0
CLTIND04474,158394,0,900,1,1651.89,1651.89,1,0.010428993522481913,0.0
CLTIND04475,1237415,733624,672,2,12698.28,2539.656,5,0.010261941224245705,0.5928681970074712
CLTIND04476,431313,174030,771,1,5019.16,5019.16,1,0.011636931880096357,0.4034888816242497
CLTIND04477,384354,0,791,1,3298.69,3298.69,1,0.008582426617129001,0.0
CLTIND04479,732417,202632,628,2,11041.39,2760.3475,4,0.015075278154384728,0.2766620654627077
CLTIND04480,615864,270794,632,3,7843.34,3921.67,2,0.012735506540405025,0.4396977254718574
CLTIND04481,2448764,1196668,541,1,1985.31,1985.31,1,0.0008107396221113998,0.4886824536786722
CLTIND04482,656531,0,688,2,4760.83,2380.415,2,0.007251493074965234,0.0
CLTIND04483,378214,69528,588,1,8916.74,2972.2466666666664,3,0.023575912049791915,0.18383243349003475
CLTIND04484,357021,0,631,2,6170.62,2056.8733333333334,3,0.017283633175639527,0.0
CLTIND04485,395026,120871,703,3,7739.76,3869.88,2,0.019593039445504855,0.305982391032489
CLTIND04487,512103,0,611,1,7662.63,3831.315,2,0.014963064071095072,0.0
CLTIND04490,308025,175399,640,1,5961.52,2980.76,2,0.019354013472932394,0.569431052674296
CLTIND04491,1241624,0,597,2,6824.13,2274.71,3,0.005496132484552489,0.0
CLTIND04492,212452,91386,612,1,3493.86,1746.93,2,0.016445408845292112,0.4301489277577994
CLTIND04494,250352,88492,703,1,6959.43,3479.715,2,0.02779857959992331,0.3534703137981722
CLTIND04496,630393,0,708,3,30504.69,3389.41,9,0.04838995674127092,0.0
CLTIND04497,402697,0,690,3,11026.75,2205.35,5,0.027382250178173664,0.0
CLTIND04498,438253,206850,607,2,22524.91,3217.844285714286,7,0.05139704691125902,0.47198764184158465
CLTIND04499,998614,151406,706,3,14401.89,2400.315,6,0.01442187872391134,0.15161613996999843
CLTIND04500,330236,0,642,2,20278.55,5069.6375,4,0.06140623675189864,0.0
CLTIND04501,796050,188655,815,3,7151.4,3575.7,2,0.008983606557377049,0.2369888826078764
CLTIND04502,1238185,411500,560,3,19130.850000000002,2732.9785714285717,7,0.01545072020740035,0.3323412898718689
CLTIND04503,380395,110551,633,1,2211.81,2211.81,1,0.005814508602899618,0.2906215907149148
CLTIND04504,778074,286841,745,3,11629.9,2907.475,4,0.014947035886046829,0.36865516647516816
CLTIND04506,870499,119982,757,4,16420.05,3284.0099999999998,5,0.018862801680415486,0.13783128986937376
CLTIND04509,395380,101385,593,2,10429.58,3476.5266666666666,3,0.026378623096767667,0.25642419950427436
CLTIND04510,293317,0,628,3,29211.91,3245.7677777777776,9,0.09959160225967127,0.0
CLTIND04511,366714,129195,663,1,1407.03,1407.03,1,0.0038368592418069666,0.3523045206891474
CLTIND04512,438295,0,755,2,13681.92,3420.48,4,0.031216235640379196,0.0
CLTIND04513,770174,335537,764,2,3412.94,3412.94,1,0.004431388231750228,0.4356638889393825
CLTIND04514,391510,174092,604,2,10681.0,2136.2,5,0.027281550918239635,0.44466807999795666
CLTIND04515,304994,89703,646,2,10219.33,3406.443333333333,3,0.033506659147393064,0.2941139825701489
CLTIND04516,404924,103743,669,1,4650.71,2325.355,2,0.01148538985093499,0.2562036332743922
CLTIND04517,315173,0,698,1,2147.17,2147.17,1,0.006812671136169659,0.0
CLTIND04518,285489,158627,773,2,24145.85,3449.407142857143,7,0.08457716409388802,0.5556326163179667
CLTIND04519,189957,87344,656,1,12620.400000000001,4206.8,3,0.06643819390704213,0.4598093252683502
CLTIND04520,521284,152038,697,2,26176.54,4362.756666666667,6,0.050215506326685644,0.29166059192302085
CLTIND04521,355450,0,793,1,4999.51,4999.51,1,0.014065297510198341,0.0
CLTIND04522,892811,0,847,4,2827.4700000000003,1413.7350000000001,2,0.00316693006694586,0.0
CLTIND04523,209803,17045,707,1,7954.41,2651.47,3,0.03791370952750914,0.08124288022573557
CLTIND04524,361173,80308,794,1,8463.88,4231.94,2,0.02343442062391153,0.22235327668458052
CLTIND04525,1483786,315273,841,3,40875.13,5839.3042857142855,7,0.027547860675326493,0.2124787536747213
CLTIND04526,284531,72931,680,1,7132.709999999999,3566.3549999999996,2,0.02506830538675926,0.2563200494849419
CLTIND04527,433845,65774,657,1,2404.39,2404.39,1,0.00554204842743376,0.15160714079913334
CLTIND04529,222639,0,810,1,12320.14,6160.07,2,0.05533684574580374,0.0
CLTIND04530,1265212,0,721,3,19365.41,2420.67625,8,0.015306059379771928,0.0
CLTIND04531,554037,91277,752,1,5272.2300000000005,2636.1150000000002,2,0.009516025103016586,0.16474892471080452
CLTIND04533,180696,0,809,1,3586.78,1793.39,2,0.019849802984017357,0.0
CLTIND04534,620083,92848,558,5,43218.86,3087.0614285714287,14,0.0696985081029475,0.14973479356795782
CLTIND04535,1001307,435868,753,3,13094.32,6547.16,2,0.013077228062921761,0.43529906412319097
CLTIND04536,996545,0,662,3,40606.509999999995,3691.5009090909084,11,0.04074729189349201,0.0
CLTIND04537,746659,25756,584,3,12607.08,2521.416,5,0.016884655512087846,0.03449499704684468
CLTIND04539,603341,200138,642,2,4761.67,4761.67,1,0.007892170430983473,0.33171622681037755
CLTIND04540,746323,242519,738,3,17002.49,2833.7483333333334,6,0.022781677638234386,0.3249517970101417
CLTIND04542,255147,73676,587,1,2147.03,2147.03,1,0.008414874562507104,0.2887590291087099
CLTIND04543,851928,107913,665,2,18248.6,3649.72,5,0.02142035477176475,0.12666915513987098
CLTIND04544,845760,0,785,2,11881.640000000001,1980.2733333333335,6,0.014048477109345443,0.0
CLTIND04547,529424,106251,775,3,16758.54,2793.09,6,0.031654288434222855,0.20069169512526822
CLTIND04548,798882,583281,687,2,22501.0,3214.4285714285716,7,0.02816561144199018,0.7301215949289132
CLTIND04549,341687,0,687,1,6067.82,6067.82,1,0.017758416328394113,0.0
CLTIND04550,736359,27624,788,3,10974.82,3658.273333333333,3,0.014904170384282666,0.03751431027528692
CLTIND04551,829568,170598,593,2,13997.91,2332.985,6,0.016873734280975158,0.20564679447616108
CLTIND04552,404968,223424,693,2,10946.43,2189.286,5,0.027030357954208727,0.5517077892574228
CLTIND04553,505354,67931,611,3,6780.43,1695.1075,4,0.013417188742940593,0.13442260276954374
CLTIND04554,338829,62601,709,2,5735.42,1911.8066666666666,3,0.016927181557658877,0.18475691277901243
CLTIND04555,1346941,75451,811,3,13240.050000000001,4413.35,3,0.009829717856981116,0.05601655900295559
CLTIND04556,465190,123613,705,2,2751.1,1375.55,2,0.005913927642468669,0.2657258324555558
CLTIND04557,287549,0,719,1,12822.21,3205.5525,4,0.04459139138025171,0.0
CLTIND04558,325419,0,738,2,21629.589999999997,3604.931666666666,6,0.06646689345121212,0.0
CLTIND04559,539515,0,773,1,11637.41,3879.1366666666668,3,0.02157013243375995,0.0
CLTIND04560,785725,0,891,3,7866.83,2622.2766666666666,3,0.010012192561010531,0.0
CLTIND04561,224329,0,772,1,9692.95,3230.9833333333336,3,0.04320863553084978,0.0
CLTIND04562,1515051,0,680,2,19267.89,3211.315,6,0.012717651088973242,0.0
CLTIND04563,601733,53703,693,3,25481.82,3640.2599999999998,7,0.04234738663161236,0.08924722426724145
CLTIND04564,661481,301059,593,2,8970.970000000001,2990.3233333333337,3,0.013561946601640866,0.455128718738709
CLTIND04565,471677,0,621,3,4160.95,2080.475,2,0.00882160885521236,0.0
CLTIND04567,457437,191091,633,1,4179.08,1393.0266666666666,3,0.009135859145630983,0.41774277113569735
CLTIND04568,920839,304032,568,4,19691.5,2813.0714285714284,7,0.021384302793430773,0.33016846593161236
CLTIND04570,792219,197216,649,3,14120.58,2824.116,5,0.01782408652153003,0.2489412649784971
CLTIND04571,385407,90318,605,1,7193.1900000000005,2397.73,3,0.018663880002179514,0.23434447220730292
CLTIND04572,562276,270334,494,1,660.14,660.14,1,0.0011740497549246277,0.4807852371433246
CLTIND04573,308665,0,692,1,2434.3,2434.3,1,0.007886543663842678,0.0
CLTIND04574,1037454,0,580,2,2147.06,2147.06,1,0.002069547179923158,0.0
CLTIND04575,303190,0,776,1,2795.45,2795.45,1,0.009220125993601372,0.0
CLTIND04576,411422,0,740,1,2254.11,2254.11,1,0.0054788270923771705,0.0
CLTIND04577,413903,262448,626,1,6181.17,3090.585,2,0.014933861315332336,0.6340809320058082
CLTIND04578,404332,38094,825,1,2487.4,2487.4,1,0.006151875191674169,0.09421465528328206
CLTIND04579,771322,80691,708,4,26684.85,4447.474999999999,6,0.03459625163031781,0.10461389666053866
CLTIND04580,413482,0,751,1,12878.199999999999,4292.733333333333,3,0.03114573306697752,0.0
CLTIND04581,1153969,76871,767,3,15610.210000000001,2601.701666666667,6,0.013527408448580509,0.06661444111583587
CLTIND04582,305981,0,679,2,3536.63,1768.315,2,0.011558332053297427,0.0
CLTIND04583,553485,318351,610,1,318.98,318.98,1,0.0005763119145053616,0.5751754790102713
CLTIND04584,313919,0,723,1,2856.42,1428.21,2,0.009099226233518838,0.0
CLTIND04585,643674,317489,553,4,17127.96,3425.5919999999996,5,0.026609681298296963,0.4932450277625009
CLTIND04586,495238,0,863,3,9411.18,1882.236,5,0.01900334788525921,0.0
CLTIND04587,455580,65339,716,1,8022.15,2005.5375,4,0.01760865270644014,0.14341937749681724
CLTIND04588,1020138,326961,665,4,10959.220000000001,2739.8050000000003,4,0.010742879884878322,0.32050663733730145
CLTIND04589,337648,116577,845,3,9978.55,3326.183333333333,3,0.029553114486092023,0.34526192958347157
CLTIND04590,710890,0,632,5,34423.979999999996,3442.3979999999997,10,0.04842377864367201,0.0
CLTIND04591,315208,61663,819,3,30386.16,3376.24,9,0.09640034516890435,0.1956263800411157
CLTIND04592,534975,0,785,3,10078.51,2519.6275,4,0.018839216785831114,0.0
CLTIND04593,244023,0,809,1,11383.78,2845.945,4,0.046650438688156444,0.0
CLTIND04595,475955,213729,671,1,4974.23,2487.115,2,0.010451051044741623,0.4490529566870818
CLTIND04596,1485338,578113,646,3,10920.51,2730.1275,4,0.0073522053566258995,0.38921309493192796
CLTIND04598,1349392,0,751,3,23880.19,2985.02375,8,0.017696999833999312,0.0
CLTIND04599,570665,0,675,1,11707.96,3902.653333333333,3,0.020516344965960765,0.0
CLTIND04600,396374,0,679,1,3366.62,1683.31,2,0.008493543976143743,0.0
CLTIND04601,1259188,312741,689,3,26985.91,3373.23875,8,0.02143120010673545,0.24836720172047383
CLTIND04602,649900,74939,680,3,9208.779999999999,4604.389999999999,2,0.014169533774426833,0.11530850900138483
CLTIND04603,340010,0,835,1,2183.8,2183.8,1,0.006422752271992,0.0
CLTIND04604,663117,129728,761,3,7560.8,3780.4,2,0.011401909466956812,0.19563365137675554
CLTIND04605,419495,0,784,1,2335.33,1167.665,2,0.005567003182397883,0.0
CLTIND04608,964460,0,776,4,43038.09,2869.2059999999997,15,0.044624027953466185,0.0
CLTIND04610,644126,74864,720,4,974.25,974.25,1,0.00151251463223034,0.11622570739265299
CLTIND04611,430684,0,655,1,1840.48,1840.48,1,0.004273388377557559,0.0
CLTIND04612,825180,0,649,4,2072.5,2072.5,1,0.002511573232506847,0.0
CLTIND04613,832556,0,683,4,20123.059999999998,2874.722857142857,7,0.024170217979331117,0.0
CLTIND04614,1336189,0,713,4,28367.55,4052.5071428571428,7,0.021230192734710433,0.0
CLTIND04615,486789,112559,690,1,13471.96,4490.653333333333,3,0.02767515288965034,0.23122749281516222
CLTIND04616,452714,144163,745,1,1183.6,1183.6,1,0.0026144541586962185,0.3184416651572516
CLTIND04617,325474,173671,642,2,21842.45,3640.4083333333333,6,0.0671096616012339,0.5335940812476573
CLTIND04618,690272,224728,673,2,13078.52,2615.704,5,0.01894690788558713,0.3255644151870567
CLTIND04620,796527,0,619,5,16633.32,2376.1885714285713,7,0.020882305307917997,0.0
CLTIND04622,710274,0,770,3,12781.25,2556.25,5,0.017994816085060133,0.0
CLTIND04624,1254378,438379,753,5,14611.33,2922.266,5,0.01164826710927647,0.3494791841055886
CLTIND04625,843706,320790,562,4,31930.36,3193.036,10,0.03784536319523626,0.3802153830836808
CLTIND04628,294949,111652,600,3,14347.31,4782.4366666666665,3,0.048643358682348474,0.37854679961620485
CLTIND04629,696020,0,659,4,40522.93,3376.9108333333334,12,0.05822092755955289,0.0
CLTIND04630,274383,59994,687,2,21804.27,3634.045,6,0.07946654858354928,0.2186505723751107
CLTIND04631,957804,427221,702,5,13272.66,1896.0942857142857,7,0.01385738627109513,0.4460421965245499
CLTIND04632,1105875,0,749,3,22492.059999999998,3213.1514285714284,7,0.02033870012433593,0.0
CLTIND04633,295066,81127,664,2,5289.26,5289.26,1,0.01792568442314601,0.274945266482753
CLTIND04634,447322,134525,734,1,2907.4,2907.4,1,0.006499568543465334,0.30073414676675864
CLTIND04635,505011,51896,843,2,5770.469999999999,1923.4899999999998,3,0.011426424374914604,0.1027621180528741
CLTIND04636,849797,166854,687,2,19402.1,4850.525,4,0.022831452688112572,0.19634571550617383
CLTIND04637,1313189,459502,686,3,24668.87,3524.1242857142856,7,0.018785468047630614,0.3499130742033325
CLTIND04639,413104,118627,654,1,3226.94,3226.94,1,0.007811446996398002,0.2871601340098377
CLTIND04641,215769,82206,775,1,7101.7,7101.7,1,0.032913439836121036,0.3809907818083228
CLTIND04642,373733,66008,683,1,11296.210000000001,5648.1050000000005,2,0.030225348042586555,0.17661806690872897
CLTIND04643,646304,341762,696,3,16690.95,2781.8250000000003,6,0.025825230851116505,0.528794499183047
CLTIND04644,423012,0,794,1,13707.54,4569.18,3,0.03240461263510255,0.0
CLTIND04646,2804716,0,616,3,16122.35,2687.0583333333334,6,0.005748300362674866,0.0
CLTIND04647,586583,298812,714,2,4428.62,2214.31,2,0.00754986080401239,0.5094112853594461
CLTIND04648,534657,124814,764,3,20836.03,5209.0075,4,0.038970835507624514,0.23344686406425053
CLTIND04649,258747,31415,765,3,27359.83,3039.981111111111,9,0.10573969939748094,0.12141203569509984
CLTIND04650,584661,0,690,1,2342.99,2342.99,1,0.004007433367370151,0.0
CLTIND04651,453085,66774,824,2,10653.09,5326.545,2,0.02351234315856848,0.14737632011653443
CLTIND04653,263079,151030,559,1,4161.01,4161.01,1,0.015816579810627226,0.5740861110160826
CLTIND04656,623225,8641,736,5,43860.92,3373.916923076923,13,0.07037734365598299,0.013864976533354728
CLTIND04657,969187,404346,647,3,5709.379999999999,1903.1266666666663,3,0.00589089618412133,0.41720122122975234
CLTIND04658,455390,0,879,2,2704.02,1352.01,2,0.005937811546147258,0.0
CLTIND04659,474699,259805,687,2,4894.92,1223.73,4,0.010311629053358022,0.5473047130918751
CLTIND04660,962174,23900,639,2,5274.4,2637.2,2,0.00548175278068208,0.024839582029861543
CLTIND04662,1091454,297419,706,3,5605.200000000001,1868.4000000000003,3,0.005135534800367218,0.27249797059702013
CLTIND04663,263694,39166,781,2,7490.200000000001,2496.7333333333336,3,0.028404893550858193,0.14852821831365143
CLTIND04664,480310,171386,826,3,6590.01,6590.01,1,0.013720326455830609,0.3568237180154484
CLTIND04665,590591,35373,697,3,24370.989999999998,2437.0989999999997,10,0.041265427343119006,0.05989424153094104
CLTIND04666,427862,99675,830,1,3018.51,3018.51,1,0.0070548681584249135,0.23296062749204183
CLTIND04667,631011,315229,551,5,25294.22,2107.851666666667,12,0.04008522830822284,0.499561814294838
CLTIND04668,818075,114332,676,4,7303.08,3651.54,2,0.008927152155975919,0.1397573572105247
CLTIND04669,912597,199417,613,5,10448.19,2089.638,5,0.011448854203991467,0.21851594953741904
CLTIND04670,1374892,479948,741,2,22382.92,3197.56,7,0.01627976597434562,0.34908050959639014
CLTIND04671,410322,137586,576,2,25364.260000000002,3623.4657142857145,7,0.06181550099677815,0.33531226695132116
CLTIND04672,220564,60287,719,1,1367.76,1367.76,1,0.006201193304437714,0.2733310966431512
CLTIND04673,619894,0,621,3,16082.189999999999,3216.4379999999996,5,0.025943451622374145,0.0
CLTIND04674,1548272,234412,842,2,8237.05,1647.4099999999999,5,0.005320156923331301,0.15140233757375965
CLTIND04675,375562,13988,686,2,3300.79,1650.395,2,0.008788934982772485,0.037245514721936726
CLTIND04676,754999,0,750,2,6132.849999999999,3066.4249999999997,2,0.008122990891378664,0.0
CLTIND04677,759041,108472,560,3,7905.09,1976.2725,4,0.010414575760729657,0.14290664140672243
CLTIND04678,560861,0,600,2,17093.82,5697.94,3,0.030477818924831642,0.0
CLTIND04679,502082,0,658,1,7281.93,2427.31,3,0.014503467561075681,0.0
CLTIND04680,287307,0,788,1,18354.02,4588.505,4,0.06388295447030529,0.0
CLTIND04682,256595,29309,793,1,10449.35,5224.675,2,0.040723123989165805,0.11422280247081977
CLTIND04683,395609,74351,577,1,4745.26,2372.63,2,0.011994823171363645,0.18794061813558335
CLTIND04684,965901,0,761,2,984.54,492.27,2,0.0010192970086996492,0.0
CLTIND04685,469999,171914,631,3,13755.830000000002,2751.166,5,0.02926778567613974,0.36577524633031133
CLTIND04686,366205,0,655,3,12427.970000000001,3106.9925000000003,4,0.03393719364836636,0.0
CLTIND04687,292954,69890,648,3,15973.15,1774.7944444444445,9,0.05452443045665872,0.23856987786478423
CLTIND04688,741512,239518,672,3,4029.59,1343.1966666666667,3,0.005434288319002255,0.3230129788863835
CLTIND04689,1129604,0,773,4,23755.11,4751.022,5,0.021029590900882078,0.0
CLTIND04690,946404,313205,770,4,39993.93,2499.620625,16,0.0422588344935144,0.3309421769138761
CLTIND04691,719314,0,762,3,16527.9,2754.65,6,0.02297730893601404,0.0
CLTIND04692,206281,51885,740,1,1619.4,1619.4,1,0.00785045641624774,0.25152583126899714
CLTIND04693,404885,0,866,1,8563.1,4281.55,2,0.021149462192968375,0.0
CLTIND04694,1608393,0,776,2,4072.83,2036.415,2,0.002532235591674423,0.0
CLTIND04695,980221,122066,688,2,30330.96,3791.37,8,0.030942981225662376,0.12452906028334426
CLTIND04696,198762,43273,740,1,5127.219999999999,2563.6099999999997,2,0.02579577585252714,0.21771264124933337
CLTIND04697,483598,210513,804,2,3282.79,1641.395,2,0.006788262151621802,0.43530577049532876
CLTIND04698,621706,0,650,4,19669.64,3933.928,5,0.0316381698101675,0.0
CLTIND04699,316497,0,686,1,4181.17,2090.585,2,0.013210772929917187,0.0
